,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
0,Shot Chart Detail,0021400011,19,201167,Arron Afflalo,1610612743,Denver Nuggets,1,9,55,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,132,-10,1,0
1,Shot Chart Detail,0021400011,47,201167,Arron Afflalo,1610612743,Denver Nuggets,1,7,19,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-166,9,1,0
2,Shot Chart Detail,0021400011,88,201167,Arron Afflalo,1610612743,Denver Nuggets,1,4,1,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,2,71,1,1
3,Shot Chart Detail,0021400011,116,201167,Arron Afflalo,1610612743,Denver Nuggets,1,1,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,0,1,1
4,Shot Chart Detail,0021400011,223,201167,Arron Afflalo,1610612743,Denver Nuggets,2,3,42,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,181,34,1,0
5,Shot Chart Detail,0021400011,249,201167,Arron Afflalo,1610612743,Denver Nuggets,2,1,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,155,208,1,0
6,Shot Chart Detail,0021400011,280,201167,Arron Afflalo,1610612743,Denver Nuggets,3,10,41,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,15,123,1,1
7,Shot Chart Detail,0021400011,334,201167,Arron Afflalo,1610612743,Denver Nuggets,3,5,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,135,205,1,1
8,Shot Chart Detail,0021400011,359,201167,Arron Afflalo,1610612743,Denver Nuggets,3,3,38,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,239,47,1,1
9,Shot Chart Detail,0021400011,363,201167,Arron Afflalo,1610612743,Denver Nuggets,3,2,46,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-158,132,1,1
10,Shot Chart Detail,0021400011,390,201167,Arron Afflalo,1610612743,Denver Nuggets,3,1,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-158,205,1,0
11,Shot Chart Detail,0021400011,393,201167,Arron Afflalo,1610612743,Denver Nuggets,3,0,52,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,34,3,1,0
12,Shot Chart Detail,0021400011,465,201167,Arron Afflalo,1610612743,Denver Nuggets,4,6,36,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-35,85,1,0
13,Shot Chart Detail,0021400011,502,201167,Arron Afflalo,1610612743,Denver Nuggets,4,3,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-217,129,1,0
14,Shot Chart Detail,0021400011,505,201167,Arron Afflalo,1610612743,Denver Nuggets,4,3,0,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,31,94,1,0
15,Shot Chart Detail,0021400011,529,201167,Arron Afflalo,1610612743,Denver Nuggets,4,1,25,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-27,14,1,0
16,Shot Chart Detail,0021400036,3,201167,Arron Afflalo,1610612743,Denver Nuggets,1,11,23,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,7,1,1
17,Shot Chart Detail,0021400036,38,201167,Arron Afflalo,1610612743,Denver Nuggets,1,8,4,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,1,115,1,0
18,Shot Chart Detail,0021400036,74,201167,Arron Afflalo,1610612743,Denver Nuggets,1,4,43,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,-2,1,0
19,Shot Chart Detail,0021400036,89,201167,Arron Afflalo,1610612743,Denver Nuggets,1,3,22,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,0,1,1
20,Shot Chart Detail,0021400036,225,201167,Arron Afflalo,1610612743,Denver Nuggets,2,5,2,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-23,53,1,1
